이름	성별	연령(만)	체중유형	전공영역	요일	식사전스트레스지수	식사유형	식사위치	음식유형	가격	식사만족도	함께한사람	이동거리	식사시간	이동수단	수집 시기	개수									
S35	남성	20	표준체중	자연과학대학	토	5	저녁	집	한식	10000	약간 불만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	일	3	점심	집	한식	3000	약간 만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	일	3	저녁	집	한식	3000	약간 만족	혼밥	없음	30분이상	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	월	3	점심	집	양식	5000	만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	월	3	저녁	집	한식	3000	약간 만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	화	4	점심	집	한식	0	약간 만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	화	5	저녁	집	한식	2000	약간 불만족	혼밥	없음	30분이상	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	수	4	점심	집	한식	0	약간 만족	혼밥	없음	30분이상	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	수	3	저녁	집	한식	0	약간 만족	혼밥	없음	30분이상	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	목	3	점심	집	한식	0	만족	혼밥	없음	30분이상	없음	2022년 1학기	1									
S35	남성	20	표준체중	자연과학대학	목	2	저녁	집	한식	1000	만족	혼밥	없음	30분이내	없음	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	금	2	점심	대전외지역	양식	4000	만족	혼밥	30분이내	30분이상	대중교통	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	금	4	저녁	대전외지역	양식	15000	약간 불만족	다밥	15분이내	30분이상	도보	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	토	5	저녁	대전기타	양식	9000	만족	혼밥	15분이내	30분이상	없음	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	일	2	점심	대전기타	한식	5000	만족	혼밥	15분이내	30분이상	없음	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	일	3	저녁	대전기타	한식	8000	만족	다밥	15분이내	30분이내	도보	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	월	4	저녁	대전기타	한식	0	만족	다밥	30분이내	30분이상	도보	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	화	4	저녁	대전기타	양식	10000	불만족	혼밥	15분이내	30분이상	도보	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	수	5	저녁	대전기타	한식	2000	만족	혼밥	15분이내	15분이내	도보	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	목	4	저녁	대전기타	한식	5000	만족	혼밥	15분이내	30분이내	없음	2022년 1학기	1									
S36	여성	21	표준체중	공과대학	금	2	저녁	대전기타	양식	10000	약간 불만족	혼밥	15분이내	30분이내	없음	2022년 1학기	1									
T01	여성	22	표준체중	공과대학	수	3	점심	북측	한식	6000	약간 만족	다밥	15분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	수	3	저녁	어은동	한식	10000	만족	다밥	30분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	목	5	점심	북측	한식	5000	약간 만족	다밥	15분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	목	4	저녁	둔산동	양식	18000	만족	다밥	30분이상	30분이상	대중교통	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	금	1	점심	어은동	양식	13000	만족	다밥	30분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	금	3	저녁	둔산동	한식	18000	만족	다밥	30분이상	30분이상	대중교통	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	토	1	점심	둔산동	한식	6000	약간 만족	다밥	30분이상	30분이상	기타	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	토	2	저녁	둔산동	한식	17000	만족	다밥	30분이상	30분이상	기타	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	일	3	점심	어은동	일식	11000	약간 만족	다밥	30분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	일	2	저녁	둔산동	한식	14000	만족	다밥	30분이상	30분이상	대중교통	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	월	4	점심	북측	한식	5000	약간 만족	혼밥	15분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	월	3	저녁	궁동	한식	12000	만족	다밥	30분이내	30분이상	바이크	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	화	5	아침	서측	기타	4000	약간 불만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	화	2	점심	어은동	한식	8000	약간 만족	다밥	30분이내	30분이상	도보	2022년 2학기	1									
T01	여성	22	표준체중	공과대학	화	3	저녁	어은동	양식	8000	약간 만족	다밥	30분이내	30분이상	도보	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	수	3	점심	집	양식	13000	약간 만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	수	3	저녁	집	한식	5000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	목	4	아침	집	한식	6000	만족	다밥	없음	15분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	목	4	점심	집	한식	5000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	목	1	저녁	집	양식	11000	약간 불만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	금	1	점심	집	한식	7000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	금	2	음주	궁동	중식	37000	약간 만족	다밥	15분이내	30분이상	도보	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	토	3	점심	집	기타	5000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	토	2	저녁	어은동	양식	12000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	일	5	점심	집	한식	5000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	일	1	저녁	집	양식	15000	약간 불만족	다밥	없음	30분이상	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	월	4	점심	어은동	한식	8000	만족	다밥	15분이내	30분이내	도보	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	월	5	저녁	집	양식	4000	만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	화	2	점심	집	양식	12000	약간 만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T02	남성	22	표준체중	공과대학	화	5	저녁	집	양식	12000	약간 만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	수	2	점심	대전기타	한식	6000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	수	2	저녁	기숙사	중식	6000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	수	2	야식	기숙사	한식	3000	만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	목	2	점심	대전기타	한식	6000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	목	2	저녁	기숙사	한식	7000	만족	혼밥	없음	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	목	3	야식	기숙사	한식	3000	약간 만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	금	2	점심	대전기타	한식	6000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	금	2	저녁	대전기타	양식	7000	약간 만족	혼밥	15분이내	30분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	금	2	야식	기숙사	한식	12000	만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	토	4	점심	대전기타	한식	5000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	토	3	저녁	대전기타	한식	5000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	일	3	점심	대전기타	한식	5000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	일	2	저녁	기숙사	양식	8000	약간 만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	일	2	음주	기숙사	한식	13000	만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	월	2	점심	대전기타	한식	6000	약간 불만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	월	2	저녁	대전기타	양식	11000	약간 만족	혼밥	15분이내	30분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	월	2	야식	기숙사	한식	2000	약간 만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	화	4	점심	동측	양식	5000	약간 만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T03	남성	23	표준체중	공과대학	화	4	저녁	대전기타	양식	60000	약간 만족	혼밥	15분이내	30분이내	바이크	2022년 2학기	1									
T04	남성	23	과체중	공과대학	수	1	점심	북측	한식	6000	불만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T04	남성	23	과체중	공과대학	수	3	저녁	기숙사	기타	26000	만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	목	3	저녁	기숙사	기타	19000	약간 불만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	금	5	저녁	기숙사	한식	28000	만족	다밥	없음	30분이상	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	토	3	저녁	기숙사	양식	19000	약간 만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	일	1	점심	어은동	기타	8000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T04	남성	23	과체중	공과대학	일	1	저녁	기숙사	한식	5000	약간 불만족	혼밥	없음	30분이내	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	월	5	저녁	기숙사	한식	34000	만족	혼밥	없음	30분이상	없음	2022년 2학기	1									
T04	남성	23	과체중	공과대학	화	3	저녁	기숙사	기타	14000	약간 만족	다밥	없음	30분이상	없음	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	수	2	아침	기숙사	기타	1000	약간 만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	수	2	점심	어은동	일식	15000	약간 만족	다밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	수	2	저녁	서측	한식	5000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	목	2	아침	기숙사	기타	1000	약간 만족	혼밥	없음	15분이내	없음	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	목	2	점심	북측	한식	5000	약간 만족	혼밥	15분이내	15분이내	바이크	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	목	2	저녁	기숙사	기타	5000	약간 만족	혼밥	30분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	금	2	점심	서측	한식	5000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	금	2	저녁	궁동	중식	7000	만족	다밥	30분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	토	2	점심	동측	양식	4000	약간 만족	혼밥	15분이내	15분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	토	2	저녁	북측	양식	7000	만족	다밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	일	2	점심	기숙사	양식	6000	약간 만족	다밥	15분이내	15분이내	없음	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	일	2	저녁	궁동	중식	11000	만족	다밥	30분이내	30분이내	바이크	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	월	2	점심	서측	한식	5000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	월	2	저녁	서측	한식	5000	약간 만족	혼밥	15분이내	30분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	화	2	점심	동측	한식	6000	약간 만족	혼밥	15분이내	15분이내	도보	2022년 2학기	1									
T05	남성	23	표준체중	공과대학	화	2	저녁	어은동	양식	11000	약간 만족	다밥	30분이내	30분이내	도보	2022년 2학기	1									
